raw_row_number,date,time,location,lat,lng,sector,subject_age,subject_race,subject_sex,officer_id_hash,type,violation,arrest_made,citation_issued,outcome,vehicle_registration_state,raw_race
3247,2016-06-03,21:18:00,"W PARRISH AVE AND FREDERICA ST, SACRAMENTO, KY, 42372",37.7640684,-87.1119389,BRAVO,53,white,male,13933dda9a,vehicular,OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF; DRUG PARAPHERLIA - BUY/POSSESS; FAILURE TO OR IMPROPER SIGL,TRUE,TRUE,arrest,KY,WHITE
3248,2016-05-16,01:54:00,"W 9TH ST AND PLUM ST, OWENSBORO, KY, 42301",37.7658344,-87.1279916,ALPHA,18,black,male,13933dda9a,vehicular,"FAILURE TO OR IMPROPER SIGL; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,BLACK
3249,2016-05-16,05:43:00,"W 4TH ST AND WALNUT ST, OWENSBORO, KY, 42301",37.7723304,-87.1179633,BRAVO,25,white,male,13933dda9a,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3250,2016-05-22,23:43:00,"HICKMAN AVE AND 9TH STREET, OWENSBORO, KY, 42301",37.7664918,-87.1255987,CHARLIE,43,white,female,13933dda9a,vehicular,NO REGISTRATION PLATES; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
3251,2016-05-23,05:38:00,"W 4TH ST AND WALNUT, OWENSBORO, KY, 42301",37.7723396,-87.1179423,BRAVO,59,white,female,13933dda9a,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3252,2016-05-23,06:02:00,"W 4TH ST AND WALNUT, OWENSBORO, KY, 42303",37.7723528,-87.118137,ALPHA,28,white,male,13933dda9a,vehicular,FAILURE TO WEAR SEAT BELTS; LICENSE TO BE IN POSSESSION; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
3253,2016-06-03,23:45:00,"W PARRISH AVE AND FREDERICA ST, CALHOUN, KY, 42327",37.763982,-87.1121699,BRAVO,34,white,female,13933dda9a,pedestrian,"POSS CONT SUB, 3RD DEGREE - DRUG UNSPECIFIED; TAMPERING WITH PHYSICAL EVIDENCE",TRUE,TRUE,arrest,KY,WHITE
3254,2016-05-17,13:08:00,"E 18TH ST & BRECKENRIDGE ST, OWENSBORO, KY, 42303",37.7591192,-87.0971883,DELTA,55,white,male,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3255,2016-05-17,13:23:00,"1700BLK BRECKENRIDGE ST, OWENSBORO, KY, 42303",37.7596893,-87.098013,DELTA,68,white,male,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3256,2016-05-17,14:10:00,"W 4TH ST & SUTTON, OWENSBORO, KY, 42301",37.7711112,-87.1397769,ALPHA,21,black,female,25b5b77fe8,vehicular,"SPEEDING 17 MPH OVER LIMIT; NO REGISTRATION PLATES; NO REGISTRATION RECEIPT; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF; OWNER TO NOTIFY CLERK OF RESIDENCE OR ME CHANGE",FALSE,TRUE,citation,KY,BLACK
3257,2016-05-17,14:29:00,"W 4TH ST & SUTTON LN, OWENSBORO, KY, 42301",37.7711088,-87.1392075,ALPHA,51,white,male,25b5b77fe8,vehicular,SPEEDING 10 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3258,2016-05-17,14:42:00,"W 4TH ST & SUTTON LN, PHILPOT, KY, 42366",37.7710895,-87.1393714,ALPHA,57,white,female,25b5b77fe8,vehicular,SPEEDING 10 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3259,2016-05-17,15:15:00,"BRECKENRIDGE ST & 18TH, HARTFORD, KY, 42347",37.7592968,-87.0979688,DELTA,22,white,male,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3260,2016-05-17,15:38:00,"BRECKENRIDGE ST & 18TH, OWENSBORO, KY, 42303",37.7597595,-87.0979481,DELTA,44,white,male,25b5b77fe8,vehicular,"NO REGISTRATION PLATES; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF; FAILURE TO NOTIFY ADRS CHANGE TO DEPT OF TRANS",FALSE,TRUE,citation,KY,WHITE
3261,2016-05-17,16:03:00,"BRECKENRIDGE ST & 18TH ST, OWENSBORO, KY, 42301",37.7587204,-87.0978127,DELTA,32,white,male,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3262,2016-05-17,17:00:00,"BRECKENRIDGE ST & E 18TH ST, OWENSBORO, KY, 42303",37.7600139,-87.0979527,DELTA,24,white,female,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS; FAILURE TO NOTIFY ADRS CHANGE TO DEPT OF TRANS; LICENSE TO BE IN POSSESSION,FALSE,TRUE,citation,KY,WHITE
3263,2016-06-24,17:48:00,"W 18TH ST & CRUSE DR, WHITESVILLE, KY, 42378",37.7584548,-87.1114036,DELTA,54,white,male,25b5b77fe8,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3264,2016-07-11,19:34:00,"BITTLE RD & OXFORD DR, OWENSBORO, KY, 42303",37.7532559,-87.1355799,CHARLIE,26,white,male,25b5b77fe8,vehicular,UPPROVED OR NO EYE PROTECTIVE DEVICE(MOTORCYCLE); NO REGISTRATION PLATES; FAILURE TO COMPLY W/HELMET LAW O/21 YEARS OF AGE; NO MOTORCYCLE OPERATORS LICENSE,FALSE,TRUE,citation,KY,WHITE
3265,2016-07-17,20:24:00,"ALEXANDER AVE & NORRIS AVE, OWENSBORO, KY, 42303",37.7633941,-87.0897792,DELTA,16,black,male,25b5b77fe8,vehicular,NO OPERATORS-MOPED LICENSE,FALSE,TRUE,citation,KY,BLACK
3266,2016-07-12,22:54:00,"W PARRISH AVE/BOSLEY RD, OWENSBORO, KY, 42301",37.7589576,-87.1349926,CHARLIE,22,white,male,74b7661e1a,vehicular,"OPER MTR VEHICLE U/INFLUENCE ALC/DRUGS/ETC. .08 - 1ST OFF; POSS CONT SUB, 3RD DEGREE - DRUG UNSPECIFIED; DRUG PARAPHERLIA - BUY/POSSESS; POSS OF MARIJUAPOSS CONT SUB, 3RD DEGREE - DRUG UNSPECIFIED; PRESCRIPTION CONT SUB NOT PROPER CONTAIN 1ST OFF; PRESCRIPTION CONT SUB NOT PROPER CONTAIN 1ST OFF",TRUE,TRUE,arrest,KY,WHITE
3267,2016-07-19,02:26:00,"MCFARLAND AVE/CARTER ROAD, OWENSBORO, KY, 42303",37.7592956,-87.1462737,ALPHA,45,black,male,74b7661e1a,vehicular,"NO REAR VIEW MIRROR; POSS CONT SUB 1ST DEG, 1ST OFF (METHAMPHETAMINE); OPERATING ON SUS OR REV OPER LICENSE",TRUE,TRUE,arrest,KY,BLACK
3268,2016-05-26,15:45:00,"E 9TH ST/DAVIESS ST, OWENSBORO, KY, 42303",37.7675787,-87.1088921,BRAVO,18,white,male,555503b792,pedestrian,"POSS CONT SUB 1ST DEG, 1ST OFF (METHAMPHETAMINE); POSS OF MARIJUADRUG PARAPHERLIA - BUY/POSSESS",TRUE,TRUE,arrest,KY,WHITE
3269,2016-05-27,19:35:00,"FREDERICA ST/9TH ST, OWENSBORO, KY, 42301",37.7673199,-87.1128838,BRAVO,28,white,male,555503b792,pedestrian,"TRAFF IN CONT SUB, 1ST DEGREE, 1ST OFF - (< 2 GMS METHAMPHETAMINE); TRAF IN MARIJUA ( LESS THAN 8 OZ.) 1ST OFF; DRUG PARAPHERLIA - BUY/POSSESS",TRUE,TRUE,arrest,KY,WHITE
3270,2016-05-27,19:35:00,"900 FREDERICA ST, OWENSBORO, KY, 42301",37.7653962,-87.1126769,BRAVO,33,white,male,555503b792,pedestrian,"TRAFF IN CONT SUB, 1ST DEGREE, 1ST OFF - (< 2 GMS METHAMPHETAMINE); TRAF IN MARIJUA ( LESS THAN 8 OZ.) 1ST OFF; DRUG PARAPHERLIA - BUY/POSSESS",TRUE,TRUE,arrest,KY,WHITE
3271,2016-06-21,22:02:00,"WING AVE/W PARRISH AVE, OWENSBORO, KY, 42301",37.7664321,-87.0879822,DELTA,41,black,male,555503b792,pedestrian,"TRAFF IN CONT SUB, 1ST DEGREE, 1ST OFF - (< 2 GMS METHAMPHETAMINE); TRAFFICKING IN SYNTHETIC DRUGS 1ST OFFENSE - CLASS A MISD; DRUG PARAPHERLIA - BUY/POSSESS; FAILURE TO OR IMPROPER SIGL",TRUE,TRUE,arrest,KY,BLACK
3272,2016-06-19,00:20:00,"W PARKDALE DR AND E 11TH, OWENSBORO, KY, 42303",37.767783,-87.091567,BRAVO,28,white,female,da49997d3b,vehicular,"NO REGISTRATION PLATES; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF; NO TAIL LAMPS",FALSE,TRUE,citation,KY,WHITE
3273,2016-06-13,08:00:00,"1800 E PARRISH AVE, OWENSBORO, KY, 42303",37.7658946,-87.0837856,DELTA,26,white,male,a118e7add8,vehicular,SPEEDING 19 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3274,2016-06-14,09:40:00,"2800 NEW HARTFORD RD, OWENSBORO, KY, 42301",37.7429911,-87.0945546,DELTA,20,white,female,a118e7add8,vehicular,NO REGISTRATION PLATES; FAILURE TO NOTIFY ADRS CHANGE TO DEPT OF TRANS,FALSE,TRUE,citation,KY,WHITE
3275,2016-06-16,13:24:00,"E 24TH ST & VEACH RD, OWENSBORO, KY, 42303",37.7529413,-87.1024747,DELTA,76,white,male,a118e7add8,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3276,2016-07-01,09:15:00,"3800 FREDERICA ST, OWENSBORO, KY, 42303",37.732379,-87.1210558,ECHO,46,white,male,a118e7add8,vehicular,SPEEDING 17 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3277,2016-07-03,13:35:00,"FREDERICA ST & BY PASS, OWENSBORO, KY, 42303",37.7284918,-87.122643,ECHO,25,white,male,a118e7add8,vehicular,"NO REGISTRATION PLATES; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
3278,2016-05-21,02:07:00,"W PARRISH AVE AND STARLIGHT DRIVE, OWENSBORO, KY, 42301",37.7567331,-87.1504773,ALPHA,37,white,male,13933dda9a,vehicular,OPER MTR VEHICLE U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 1ST OFF,TRUE,TRUE,arrest,KY,WHITE
3279,2016-06-03,12:50:00,"3720 NEW HARTFORD RD, LEWISPORT, KY, 42351",37.7341054,-87.0896382,FOX,28,white,female,d79cddfa32,pedestrian,"TRAFF IN CONT SUB, 1ST DEGREE, 1ST OFF - (< 2 GMS METHAMPHETAMINE); DRUG PARAPHERLIA - BUY/POSSESS; POSSESSION OF SYNTHETIC DRUGS - CLASS B MISDEMEANOR",TRUE,TRUE,arrest,KY,WHITE
3280,2016-06-03,12:50:00,"3720 NEW HARTFORD RD, OWENSBORO, KY, 42301",37.7340863,-87.0896153,FOX,42,white,male,d79cddfa32,pedestrian,"ASSAULT, 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY; TRAFF IN CONT SUB, 1ST DEGREE, 1ST OFF - (< 2 GMS METHAMPHETAMINE); DRUG PARAPHERLIA - BUY/POSSESS; POSSESSION OF SYNTHETIC DRUGS - CLASS B MISDEMEANOR",TRUE,TRUE,arrest,KY,WHITE
3281,2016-06-03,12:50:00,"3720 NEW HARTFORD RD, OWENSBORO, KY, 42303",37.7340658,-87.0896123,FOX,34,white,male,d79cddfa32,pedestrian,"TRAFF IN CONT SUB, 1ST DEGREE, 1ST OFF - (< 2 GMS METHAMPHETAMINE); DRUG PARAPHERLIA - BUY/POSSESS; POSSESSION OF SYNTHETIC DRUGS - CLASS B MISDEMEANOR",TRUE,TRUE,arrest,KY,WHITE
3282,2016-05-24,08:31:00,"W 9TH ST, OWENSBORO, KY, 42301",37.7651282,-87.1296364,ALPHA,22,black,female,d79cddfa32,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,BLACK
3283,2016-05-24,11:14:00,"GRIFFITH AVE, GERMANTOWN, TN, 38138",37.7606002,-87.112241,DELTA,67,white,male,d79cddfa32,vehicular,DISREGARDING TRAFFIC CONT DEV-TRAFFIC LIGHT,FALSE,TRUE,citation,TN,WHITE
3284,2016-05-24,14:22:00,"TAMARACK RD, LIVERMORE, KY, 42352",37.7324148,-87.1485498,ECHO,19,white,male,d79cddfa32,vehicular,DISREGARDING STOP SIGN,FALSE,TRUE,citation,KY,WHITE
3285,2016-05-25,07:51:00,"FREDERICA ST, OWENSBORO, KY, 42303",37.718997,-87.1247415,FOX,37,white,female,d79cddfa32,vehicular,"NO REGISTRATION PLATES; OPERATING VEHICLE WITH EXPIRED OPERATORS LICENSE; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
3286,2016-06-03,07:45:00,"FREDERICA ST, OWENSBORO, KY, 42303",37.7255588,-87.1235335,ECHO,24,white,female,d79cddfa32,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3287,2016-06-03,08:03:00,"FREDERICA ST, OWENSBORO, KY, 42301",37.7510599,-87.111727,CHARLIE,22,white,male,d79cddfa32,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3288,2016-05-21,15:11:00,"TAMARACK RD/BRENTWOOD DRIVE, OWENSBORO, KY, 42301",37.7341744,-87.1349796,ECHO,18,white,male,1e8b3114e1,vehicular,"NO REGISTRATION PLATES; FAILURE OF NON-OWNER OPERATOR TO MAINTAIN REQ INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
3289,2016-05-22,18:30:00,"1500 FREDERICA ST, OWENSBORO, KY, 42301",37.761769,-87.1124093,CHARLIE,61,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3290,2016-05-22,18:38:00,"1300 FREDERICA ST, OWENSBORO, KY, 42301",37.76346,-87.1124792,DELTA,65,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3291,2016-05-22,18:57:00,"E PARRISH AVE AND JR MILLER BLVD, OWENSBORO, KY, 42303",37.7643653,-87.1081583,BRAVO,36,white,female,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3292,2016-05-23,00:14:00,"700 BLK FREDERICA ST, OWENSBORO, KY, 42303",37.7694082,-87.1130949,BRAVO,16,black,male,60dc0a01bb,NA,NO TAIL LAMPS; NO OPERATORS-MOPED LICENSE,FALSE,TRUE,citation,KY,BLACK
3293,2016-05-28,23:34:00,"E PARRISH AVE AND BRECKENRIDGE ST, OWENSBORO, KY, 42301",37.7651957,-87.0982179,DELTA,17,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
3294,2016-05-28,23:50:00,"300 E PARRISH AVE, OWENSBORO, KY, 42301",37.7645028,-87.1072873,DELTA,24,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3295,2016-05-29,00:16:00,"CRITTENDEN ST AND E 3RD ST, OWENSBORO, KY, 42303",37.7740196,-87.1076446,BRAVO,52,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3296,2016-06-03,16:06:00,"800 FREDERICA ST, RICHLAND, IN, 47634",37.7680031,-87.1130883,BRAVO,35,white,female,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,IN,WHITE
3297,2016-06-03,16:14:00,"CRITTENDEN ST AND E 4TH ST, OWENSBORO, KY, 42303",37.7726101,-87.107504,BRAVO,33,white,female,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3298,2016-06-03,16:24:00,"1200 FREDERICA ST, OWENSBORO, KY, 42301",37.7649469,-87.1126226,BRAVO,50,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3299,2016-06-03,16:30:00,"W 5TH ST AND FREDERICA ST, OWENSBORO, KY, 42301",37.7714668,-87.1136924,BRAVO,50,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3300,2016-06-03,16:42:00,"900 FREDERICA ST, OWENSBORO, KY, 42303",37.7666611,-87.1127009,BRAVO,30,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3301,2016-06-03,16:50:00,"500 W 9TH ST, FORDSVILLE, KY, 42343",37.76715,-87.1168576,BRAVO,45,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS; OPERATING ON SUS OR REV OPER LICENSE,FALSE,TRUE,citation,KY,WHITE
3302,2016-06-03,17:03:00,"200 BLK W PARRISH AVE, OWENSBORO, KY, 42303",37.7640582,-87.1118813,BRAVO,39,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
3303,2016-06-03,17:15:00,"2000 FREDERICA ST, OWENSBORO, KY, 42301",37.7559228,-87.1115847,DELTA,17,white,female,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS; LICENSE TO BE IN POSSESSION,FALSE,TRUE,citation,KY,WHITE
3304,2016-06-03,17:43:00,"1500 FREDERICA ST, OWENSBORO, KY, 42303",37.7616157,-87.1123117,DELTA,23,white,female,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3305,2016-06-03,17:54:00,"1400 FREDERICA ST, ROCKPORT, IN, 47635",37.7625576,-87.1123225,DELTA,51,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,IN,WHITE
3306,2016-06-03,18:18:00,"100 E PARRISH AVE, OWENSBORO, KY, 42301",37.764161,-87.1097975,BRAVO,18,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3307,2016-06-03,18:25:00,"E PARRISH AVE AND DAVIESS ST, OWENSBORO, KY, 42301",37.7640385,-87.1090451,DELTA,63,white,female,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3308,2016-06-03,18:58:00,"100 W PARRISH AVE, OWENSBORO, KY, 42303",37.764089,-87.1107722,DELTA,33,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3309,2016-06-03,19:14:00,"1100 FREDERICA ST, OWENSBORO, KY, 42303",37.7654141,-87.1126408,BRAVO,19,white,female,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3310,2016-06-03,19:24:00,"1100 FREDERICA ST, OWENSBORO, KY, 42303",37.7654125,-87.112691,BRAVO,21,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3311,2016-06-04,00:45:00,"E 3RD ST AND JR MILLER BLVD, OWENSBORO, KY, 42303",37.7738755,-87.108743,BRAVO,32,white,male,60dc0a01bb,vehicular,FAILURE TO WEAR SEAT BELTS; FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,WHITE
3312,2016-07-09,01:55:00,"W 4TH ST/CASTLEN, OWENSBORO, KY, 42303",37.7716554,-87.1291538,ALPHA,38,white,male,74b7661e1a,vehicular,OPER MTR VEHICLE U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 1ST OFF,TRUE,TRUE,arrest,KY,WHITE
3313,2016-05-25,21:54:00,"100 W 25TH ST, OWENSBORO, KY, 42303",37.7510404,-87.1102117,DELTA,36,white,male,74b7661e1a,vehicular,NO REGISTRATION PLATES; OPERATING VEHICLE WITH EXPIRED OPERATORS LICENSE,FALSE,TRUE,citation,KY,WHITE
3314,2016-05-28,20:55:00,"400 PLUM ST, OWENSBORO, KY, 42301",37.7688428,-87.1234043,ALPHA,25,black,female,74b7661e1a,vehicular,FAILURE TO PRODUCE INSURANCE CARD,FALSE,TRUE,citation,KY,BLACK
3315,2016-06-03,17:51:00,"1400 W 9TH ST, UTICA, KY, 42376",37.7664606,-87.1257033,CHARLIE,34,white,female,74b7661e1a,vehicular,BOOSTER SEAT VIOLATIONS; FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3316,2016-06-03,19:47:00,"2000 W 4TH ST, OWENSBORO, KY, 42301",37.7715145,-87.1324553,ALPHA,45,white,female,74b7661e1a,vehicular,"FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF; NO REGISTRATION PLATES",FALSE,TRUE,citation,KY,WHITE
3317,2016-06-03,20:53:00,"1000 WESTERN CT, OWENSBORO, KY, 42301",37.7636305,-87.1426382,ALPHA,24,white,female,74b7661e1a,vehicular,"NO REGISTRATION PLATES; FAILURE OF OWNER TO MAINTAIN REQUIRED INS/SEC, 1ST OFF",FALSE,TRUE,citation,KY,WHITE
3318,2016-05-28,22:46:00,"2000 FREDERICA ST, OWENSBORO, KY, 42301",37.7567172,-87.1118864,CHARLIE,30,white,male,37c07858ed,vehicular,"NO REGISTRATION PLATES; OPER MTR VEH U/INFLUENCE ALC/DRUGS/ETC. .08 - 3RD OFF; POSS CONT SUB, 3RD DEGREE - DRUG UNSPECIFIED",TRUE,TRUE,arrest,KY,WHITE
3319,2016-05-29,01:27:00,"CARTER RD & MCFARLAND AVE, OWENSBORO, KY, 42303",37.7593475,-87.1461585,ALPHA,32,black,male,78fbcbf614,vehicular,OPER MTR VEH U/INFLU ALC/DRUGS/ETC. .08 (AGG CIRCUM) 3RD OFF; DRIVING DUI SUSPENDED LICENSE - 1ST OFF (AGG CIRCUM); FAILURE TO PRODUCE INSURANCE CARD; SPEEDING 10 MPH OVER LIMIT,TRUE,TRUE,arrest,KY,BLACK
3320,2016-05-31,14:35:00,"W HIGHLAND CT AND E 4TH ST, OWENSBORO, KY, 42303",37.7746793,-87.0935854,BRAVO,27,white,female,78540037a6,vehicular,SPEEDING 10 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3321,2016-05-31,14:44:00,"W HIGHLAND CT AND E 4TH ST, HARDINSBURG, KY, 40143",37.774659,-87.093585,BRAVO,45,white,female,78540037a6,vehicular,SPEEDING 10 MPH OVER LIMIT; FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3322,2016-05-31,15:10:00,"W HIGHLAND CT AND E 4TH ST, OWENSBORO, KY, 42303",37.7746996,-87.0935857,BRAVO,73,white,male,78540037a6,vehicular,SPEEDING 10 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3323,2016-05-31,15:20:00,"W HIGHLAND CT AND E 4TH ST, BEAVER DAM, KY, 42320",37.7747403,-87.0935865,BRAVO,44,white,male,78540037a6,vehicular,SPEEDING 10 MPH OVER LIMIT; NO OPERATORS-MOPED LICENSE,FALSE,TRUE,citation,KY,WHITE
3324,2016-05-31,15:32:00,"E 4TH ST AND W HIGHLAND CT, OWENSBORO, KY, 42303",37.7747297,-87.0936107,BRAVO,43,white,female,78540037a6,vehicular,SPEEDING 10 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3325,2016-05-31,15:45:00,"E 4TH ST AND W HIGHLAND CT, OWENSBORO, KY, 42303",37.7746673,-87.09357,BRAVO,31,white,male,78540037a6,vehicular,SPEEDING 10 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3326,2016-05-31,16:08:00,"E 2ND ST AND W HIGHLAND CT, PHILPOT, KY, 42366",37.7747353,-87.0940221,BRAVO,26,white,male,78540037a6,vehicular,SPEEDING 10 MPH OVER LIMIT; FAILURE TO WEAR SEAT BELTS,FALSE,TRUE,citation,KY,WHITE
3327,2016-05-31,16:33:00,"W HIGHLAND CT AND E 2ND ST, OWENSBORO, KY, 42301",37.7747122,-87.0936116,BRAVO,25,white,male,78540037a6,vehicular,SPEEDING 10 MPH OVER LIMIT; LICENSE TO BE IN POSSESSION,FALSE,TRUE,citation,KY,WHITE
3328,2016-06-23,11:15:00,"3151 KY54, OWENSBORO, KY, 42301",37.7546392,-87.0627233,DELTA,24,white,female,db35a291c6,pedestrian,TBUT OR DISP SHOPLIFTING U/$500; HINDERING PROSECUTION OR APPREHENSION-2ND DEGREE; SELL/TRANSFER SIMULATED CONT SUB 1ST OFFENSE,TRUE,TRUE,arrest,KY,WHITE
3329,2016-06-23,11:15:00,"3151 KY54, OWENSBORO, KY, 42303",37.7560417,-87.0667771,DELTA,25,white,female,db35a291c6,pedestrian,TBUT OR DISP SHOPLIFTING U/$500; THEFT OF IDENTITY OF ANOTHER W/O CONSENT; SELL/TRANSFER SIMULATED CONT SUB 1ST OFFENSE,TRUE,TRUE,arrest,KY,WHITE
3330,2016-06-01,15:34:00,"2200 W PARRISH AVE, OWENSBORO, KY, 42301",37.7584321,-87.1393855,CHARLIE,46,white,male,0b087b613e,vehicular,SPEEDING 11 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3331,2016-06-01,15:52:00,"2200 W PARRISH AVE, OWENSBORO, KY, 42301",37.7584348,-87.1393405,CHARLIE,54,white,male,0b087b613e,vehicular,SPEEDING 11 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3332,2016-06-01,16:02:00,"2200 W PARRISH AVE, OWENSBORO, KY, 42301",37.758483,-87.1388843,CHARLIE,57,white,female,0b087b613e,vehicular,SPEEDING 13 MPH OVER LIMIT; FAILURE TO WEAR SEAT BELTS; FAIL TO HAVE SIGLING DEVICE WHEN REQUIRED,FALSE,TRUE,citation,KY,WHITE
3333,2016-06-01,16:26:00,"2200 W PARRISH AVE, OWENSBORO, KY, 42303",37.7584699,-87.138939,CHARLIE,56,white,male,0b087b613e,vehicular,SPEEDING 22 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3334,2016-06-01,16:41:00,"2200 W PARRISH AVE, HENDERSON, KY, 42420",37.7584938,-87.138737,CHARLIE,46,white,female,0b087b613e,vehicular,SPEEDING 13 MPH OVER LIMIT,FALSE,TRUE,citation,IN,WHITE
3335,2016-06-01,17:16:00,"2200 W PARRISH AVE, OWENSBORO, KY, 42301",37.7584885,-87.1387896,CHARLIE,58,white,male,0b087b613e,vehicular,SPEEDING 10 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3336,2016-06-01,17:27:00,"2200 W PARRISH AVE, HENDERSON, KY, 42420",37.7584985,-87.1387122,CHARLIE,21,white,male,0b087b613e,vehicular,SPEEDING 18 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
3337,2016-06-01,17:55:00,"E 2ND ST/CLAY, OWENSBORO, KY, 42303",37.775156,-87.1065858,BRAVO,45,white,female,0b087b613e,vehicular,SPEEDING 15 MPH OVER LIMIT,FALSE,TRUE,citation,KY,WHITE
